,symbol,name,codename
1860,SH688236,春立医疗,SH688236 春立医疗
1861,SH688237,超卓航科,SH688237 超卓航科
1862,SH688238,和元生物,SH688238 和元生物
1863,SH688239,航宇科技,SH688239 航宇科技
1864,SH688244,永信至诚,SH688244 永信至诚
1865,SH688246,嘉和美康,SH688246 嘉和美康
1866,SH688247,宣泰医药,SH688247 宣泰医药
1867,SH688248,南网科技,SH688248 南网科技
1868,SH688251,井松智能,SH688251 井松智能
1869,SH688252,天德钰,SH688252 天德钰
1870,SH688253,英诺特,SH688253 英诺特
1871,SH688255,凯尔达,SH688255 凯尔达
1872,SH688256,寒武纪-U,SH688256 寒武纪-U
1873,SH688257,新锐股份,SH688257 新锐股份
1874,SH688258,卓易信息,SH688258 卓易信息
1875,SH688259,创耀科技,SH688259 创耀科技
1876,SH688260,昀冢科技,SH688260 昀冢科技
1877,SH688261,东微半导,SH688261 东微半导
1878,SH688262,国芯科技,SH688262 国芯科技
1879,SH688265,南模生物,SH688265 南模生物
1880,SH688266,泽璟制药-U,SH688266 泽璟制药-U
1881,SH688267,中触媒,SH688267 中触媒
1882,SH688268,华特气体,SH688268 华特气体
1883,SH688269,凯立新材,SH688269 凯立新材
1884,SH688270,臻镭科技,SH688270 臻镭科技
1885,SH688271,联影医疗,SH688271 联影医疗
1886,SH688272,富吉瑞,SH688272 富吉瑞
1887,SH688273,麦澜德,SH688273 麦澜德
1888,SH688275,万润新能,SH688275 万润新能
1889,SH688276,百克生物,SH688276 百克生物
1890,SH688277,天智航-U,SH688277 天智航-U
1891,SH688278,特宝生物,SH688278 特宝生物
1892,SH688279,峰岹科技,SH688279 峰岹科技
1893,SH688280,精进电动-UW,SH688280 精进电动-UW
1894,SH688281,华秦科技,SH688281 华秦科技
1895,SH688282,理工导航,SH688282 理工导航
1896,SH688283,坤恒顺维,SH688283 坤恒顺维
1897,SH688285,高铁电气,SH688285 高铁电气
1898,SH688286,敏芯股份,SH688286 敏芯股份
1899,SH688287,观典防务,SH688287 观典防务
1900,SH688288,鸿泉物联,SH688288 鸿泉物联
1901,SH688289,圣湘生物,SH688289 圣湘生物
1902,SH688290,景业智能,SH688290 景业智能
1903,SH688291,金橙子,SH688291 金橙子
1904,SH688292,浩瀚深度,SH688292 浩瀚深度
1905,SH688293,奥浦迈,SH688293 奥浦迈
1906,SH688295,中复神鹰,SH688295 中复神鹰
1907,SH688296,和达科技,SH688296 和达科技
1908,SH688297,中无人机,SH688297 中无人机
1909,SH688298,东方生物,SH688298 东方生物
1910,SH688299,长阳科技,SH688299 长阳科技
1911,SH688300,联瑞新材,SH688300 联瑞新材
1912,SH688301,奕瑞科技,SH688301 奕瑞科技
1913,SH688302,海创药业-U,SH688302 海创药业-U
1914,SH688303,大全能源,SH688303 大全能源
1915,SH688305,科德数控,SH688305 科德数控
1916,SH688306,均普智能,SH688306 均普智能
1917,SH688307,中润光学,SH688307 中润光学
1918,SH688308,欧科亿,SH688308 欧科亿
1919,SH688309,*ST恒誉,SH688309 *ST恒誉
1920,SH688310,迈得医疗,SH688310 迈得医疗
1921,SH688311,盟升电子,SH688311 盟升电子
1922,SH688312,燕麦科技,SH688312 燕麦科技
1923,SH688313,仕佳光子,SH688313 仕佳光子
1924,SH688314,康拓医疗,SH688314 康拓医疗
1925,SH688315,诺禾致源,SH688315 诺禾致源
1926,SH688316,青云科技-U,SH688316 青云科技-U
1927,SH688317,之江生物,SH688317 之江生物
1928,SH688318,财富趋势,SH688318 财富趋势
1929,SH688319,欧林生物,SH688319 欧林生物
1930,SH688320,禾川科技,SH688320 禾川科技
1931,SH688321,微芯生物,SH688321 微芯生物
1932,SH688322,奥比中光-UW,SH688322 奥比中光-UW
1933,SH688323,瑞华泰,SH688323 瑞华泰
1934,SH688325,赛微微电,SH688325 赛微微电
1935,SH688326,经纬恒润-W,SH688326 经纬恒润-W
1936,SH688327,云从科技-UW,SH688327 云从科技-UW
1937,SH688328,深科达,SH688328 深科达
1938,SH688329,艾隆科技,SH688329 艾隆科技
1939,SH688330,宏力达,SH688330 宏力达
1940,SH688331,荣昌生物,SH688331 荣昌生物
1941,SH688332,中科蓝讯,SH688332 中科蓝讯
1942,SH688333,铂力特,SH688333 铂力特
1943,SH688335,复洁环保,SH688335 复洁环保
1944,SH688336,三生国健,SH688336 三生国健
1945,SH688337,普源精电,SH688337 普源精电
1946,SH688338,赛科希德,SH688338 赛科希德
1947,SH688339,亿华通-U,SH688339 亿华通-U
1948,SH688343,云天励飞-U,SH688343 云天励飞-U
1949,SH688345,博力威,SH688345 博力威
1950,SH688348,昱能科技,SH688348 昱能科技
1951,SH688349,三一重能,SH688349 三一重能
1952,SH688350,富淼科技,SH688350 富淼科技
1953,SH688351,微电生理-U,SH688351 微电生理-U
1954,SH688353,华盛锂电,SH688353 华盛锂电
1955,SH688355,明志科技,SH688355 明志科技
1956,SH688356,键凯科技,SH688356 键凯科技
1957,SH688357,建龙微纳,SH688357 建龙微纳
1958,SH688358,祥生医疗,SH688358 祥生医疗
1959,SH688359,三孚新科,SH688359 三孚新科
1960,SH688360,德马科技,SH688360 德马科技
1961,SH688362,甬矽电子,SH688362 甬矽电子
1962,SH688363,华熙生物,SH688363 华熙生物
1963,SH688366,昊海生科,SH688366 昊海生科
1964,SH688367,工大高科,SH688367 工大高科
1965,SH688368,晶丰明源,SH688368 晶丰明源
1966,SH688369,致远互联,SH688369 致远互联
1967,SH688370,丛麟科技,SH688370 丛麟科技
1968,SH688371,菲沃泰,SH688371 菲沃泰
1969,SH688372,伟测科技,SH688372 伟测科技
1970,SH688373,盟科药业-U,SH688373 盟科药业-U
1971,SH688375,国博电子,SH688375 国博电子
1972,SH688376,美埃科技,SH688376 美埃科技
1973,SH688377,迪威尔,SH688377 迪威尔
1974,SH688378,奥来德,SH688378 奥来德
1975,SH688379,华光新材,SH688379 华光新材
1976,SH688380,中微半导,SH688380 中微半导
1977,SH688381,帝奥微,SH688381 帝奥微
1978,SH688382,益方生物-U,SH688382 益方生物-U
1979,SH688383,新益昌,SH688383 新益昌
1980,SH688385,复旦微电,SH688385 复旦微电
1981,SH688386,泛亚微透,SH688386 泛亚微透
1982,SH688387,信科移动-U,SH688387 信科移动-U
1983,SH688388,嘉元科技,SH688388 嘉元科技
1984,SH688389,普门科技,SH688389 普门科技
1985,SH688390,固德威,SH688390 固德威
1986,SH688391,钜泉科技,SH688391 钜泉科技
1987,SH688392,骄成超声,SH688392 骄成超声
1988,SH688393,安必平,SH688393 安必平
1989,SH688395,正弦电气,SH688395 正弦电气
1990,SH688396,华润微,SH688396 华润微
1991,SH688398,赛特新材,SH688398 赛特新材
1992,SH688399,硕世生物,SH688399 硕世生物
1993,SH688400,凌云光,SH688400 凌云光
1994,SH688401,路维光电,SH688401 路维光电
1995,SH688403,汇成股份,SH688403 汇成股份
1996,SH688408,中信博,SH688408 中信博
1997,SH688409,富创精密,SH688409 富创精密
1998,SH688410,山外山,SH688410 山外山
1999,SH688416,恒烁股份,SH688416 恒烁股份
2000,SH688418,震有科技,SH688418 震有科技
2001,SH688419,耐科装备,SH688419 耐科装备
2002,SH688420,美腾科技,SH688420 美腾科技
2003,SH688425,铁建重工,SH688425 铁建重工
2004,SH688426,康为世纪,SH688426 康为世纪
2005,SH688428,诺诚健华-U,SH688428 诺诚健华-U
2006,SH688432,有研硅,SH688432 有研硅
2007,SH688435,英方软件,SH688435 英方软件
2008,SH688439,振华风光,SH688439 振华风光
2009,SH688448,磁谷科技,SH688448 磁谷科技
2010,SH688455,科捷智能,SH688455 科捷智能
2011,SH688456,有研粉材,SH688456 有研粉材
2012,SH688459,哈铁科技,SH688459 哈铁科技
2013,SH688466,金科环境,SH688466 金科环境
2014,SH688468,科美诊断,SH688468 科美诊断
2015,SH688480,赛恩斯,SH688480 赛恩斯
2016,SH688484,南芯科技,SH688484 南芯科技
2017,SH688485,九州一轨,SH688485 九州一轨
2018,SH688486,龙迅股份,SH688486 龙迅股份
2019,SH688488,艾迪药业,SH688488 艾迪药业
2020,SH688489,三未信安,SH688489 三未信安
2021,SH688496,清越科技,SH688496 清越科技
2022,SH688498,源杰科技,SH688498 源杰科技
2023,SH688499,利元亨,SH688499 利元亨
2024,SH688501,青达环保,SH688501 青达环保
2025,SH688502,茂莱光学,SH688502 茂莱光学
2026,SH688503,聚和材料,SH688503 聚和材料
2027,SH688505,复旦张江,SH688505 复旦张江
2028,SH688508,芯朋微,SH688508 芯朋微
2029,SH688509,正元地信,SH688509 正元地信
2030,SH688510,航亚科技,SH688510 航亚科技
2031,SH688511,天微电子,SH688511 天微电子
2032,SH688513,苑东生物,SH688513 苑东生物
2033,SH688515,裕太微-U,SH688515 裕太微-U
2034,SH688516,奥特维,SH688516 奥特维
2035,SH688517,金冠电气,SH688517 金冠电气
2036,SH688518,联赢激光,SH688518 联赢激光
2037,SH688519,南亚新材,SH688519 南亚新材
2038,SH688520,神州细胞-U,SH688520 神州细胞-U
2039,SH688521,芯原股份,SH688521 芯原股份
2040,SH688522,纳睿雷达,SH688522 纳睿雷达
2041,SH688525,佰维存储,SH688525 佰维存储
2042,SH688526,科前生物,SH688526 科前生物
2043,SH688528,秦川物联,SH688528 秦川物联
2044,SH688529,豪森股份,SH688529 豪森股份
2045,SH688531,日联科技,SH688531 日联科技
2046,SH688533,上声电子,SH688533 上声电子
2047,SH688535,华海诚科,SH688535 华海诚科
2048,SH688536,思瑞浦,SH688536 思瑞浦
2049,SH688538,和辉光电-U,SH688538 和辉光电-U
2050,SH688550,瑞联新材,SH688550 瑞联新材
2051,SH688551,科威尔,SH688551 科威尔
2052,SH688553,汇宇制药-W,SH688553 汇宇制药-W
2053,SH688555,*ST泽达,SH688555 *ST泽达
2054,SH688556,高测股份,SH688556 高测股份
2055,SH688557,兰剑智能,SH688557 兰剑智能
2056,SH688558,国盛智科,SH688558 国盛智科
2057,SH688559,海目星,SH688559 海目星
2058,SH688560,明冠新材,SH688560 明冠新材
2059,SH688561,奇安信-U,SH688561 奇安信-U
2060,SH688565,力源科技,SH688565 力源科技
2061,SH688566,吉贝尔,SH688566 吉贝尔
2062,SH688567,孚能科技,SH688567 孚能科技
2063,SH688568,中科星图,SH688568 中科星图
2064,SH688569,铁科轨道,SH688569 铁科轨道
2065,SH688571,杭华股份,SH688571 杭华股份
2066,SH688575,亚辉龙,SH688575 亚辉龙
2067,SH688577,浙海德曼,SH688577 浙海德曼
2068,SH688578,艾力斯-U,SH688578 艾力斯-U
2069,SH688579,山大地纬,SH688579 山大地纬
2070,SH688580,伟思医疗,SH688580 伟思医疗
2071,SH688585,上纬新材,SH688585 上纬新材
2072,SH688586,江航装备,SH688586 江航装备
2073,SH688588,凌志软件,SH688588 凌志软件
2074,SH688589,力合微,SH688589 力合微
2075,SH688590,新致软件,SH688590 新致软件
2076,SH688595,芯海科技,SH688595 芯海科技
2077,SH688596,正帆科技,SH688596 正帆科技
2078,SH688597,煜邦电力,SH688597 煜邦电力
2079,SH688598,金博股份,SH688598 金博股份
2080,SH688599,天合光能,SH688599 天合光能
2081,SH688600,皖仪科技,SH688600 皖仪科技
2082,SH688601,力芯微,SH688601 力芯微
2083,SH688606,奥泰生物,SH688606 奥泰生物
2084,SH688607,康众医疗,SH688607 康众医疗
2085,SH688608,恒玄科技,SH688608 恒玄科技
2086,SH688609,九联科技,SH688609 九联科技
2087,SH688611,杭州柯林,SH688611 杭州柯林
2088,SH688613,奥精医疗,SH688613 奥精医疗
2089,SH688616,西力科技,SH688616 西力科技
2090,SH688617,惠泰医疗,SH688617 惠泰医疗
2091,SH688618,三旺通信,SH688618 三旺通信
2092,SH688619,罗普特,SH688619 罗普特
2093,SH688621,阳光诺和,SH688621 阳光诺和
2094,SH688622,禾信仪器,SH688622 禾信仪器
2095,SH688625,呈和科技,SH688625 呈和科技
2096,SH688626,翔宇医疗,SH688626 翔宇医疗
2097,SH688628,优利德,SH688628 优利德
2098,SH688630,芯碁微装,SH688630 芯碁微装
2099,SH688633,星球石墨,SH688633 星球石墨
2100,SH688636,智明达,SH688636 智明达
2101,SH688639,华恒生物,SH688639 华恒生物
2102,SH688655,迅捷兴,SH688655 迅捷兴
2103,SH688656,浩欧博,SH688656 浩欧博
2104,SH688658,悦康药业,SH688658 悦康药业
2105,SH688659,元琛科技,SH688659 元琛科技
2106,SH688660,电气风电,SH688660 电气风电
2107,SH688661,和林微纳,SH688661 和林微纳
2108,SH688662,富信科技,SH688662 富信科技
2109,SH688663,新风光,SH688663 新风光
2110,SH688665,四方光电,SH688665 四方光电
2111,SH688667,菱电电控,SH688667 菱电电控
2112,SH688668,鼎通科技,SH688668 鼎通科技
2113,SH688669,聚石化学,SH688669 聚石化学
2114,SH688670,金迪克,SH688670 金迪克
2115,SH688676,金盘科技,SH688676 金盘科技
2116,SH688677,海泰新光,SH688677 海泰新光
2117,SH688678,福立旺,SH688678 福立旺
2118,SH688679,通源环境,SH688679 通源环境
2119,SH688680,海优新材,SH688680 海优新材
2120,SH688681,科汇股份,SH688681 科汇股份
2121,SH688682,霍莱沃,SH688682 霍莱沃
2122,SH688683,莱尔科技,SH688683 莱尔科技
2123,SH688685,迈信林,SH688685 迈信林
2124,SH688686,奥普特,SH688686 奥普特
2125,SH688687,凯因科技,SH688687 凯因科技
2126,SH688689,银河微电,SH688689 银河微电
2127,SH688690,纳微科技,SH688690 纳微科技
2128,SH688696,极米科技,SH688696 极米科技
2129,SH688697,纽威数控,SH688697 纽威数控
2130,SH688698,伟创电气,SH688698 伟创电气
2131,SH688699,明微电子,SH688699 明微电子
2132,SH688700,东威科技,SH688700 东威科技
2133,SH688701,卓锦股份,SH688701 卓锦股份
2134,SH688707,振华新材,SH688707 振华新材
2135,SH688711,宏微科技,SH688711 宏微科技
2136,SH688718,唯赛勃,SH688718 唯赛勃
2137,SH688722,同益中,SH688722 同益中
2138,SH688722,同益中,SH688722 同益中
2139,SH688728,格科微,SH688728 格科微
2140,SH688733,壹石通,SH688733 壹石通
2141,SH688737,中自科技,SH688737 中自科技
2142,SH688739,成大生物,SH688739 成大生物
2143,SH688766,普冉股份,SH688766 普冉股份
2144,SH688767,博拓生物,SH688767 博拓生物
2145,SH688768,容知日新,SH688768 容知日新
2146,SH688772,珠海冠宇,SH688772 珠海冠宇
2147,SH688776,国光电气,SH688776 国光电气
2148,SH688777,中控技术,SH688777 中控技术
2149,SH688778,厦钨新能,SH688778 厦钨新能
2150,SH688779,长远锂科,SH688779 长远锂科
2151,SH688786,悦安新材,SH688786 悦安新材
2152,SH688787,海天瑞声,SH688787 海天瑞声
2153,SH688788,科思科技,SH688788 科思科技
2154,SH688789,宏华数科,SH688789 宏华数科
2155,SH688793,倍轻松,SH688793 倍轻松
2156,SH688798,艾为电子,SH688798 艾为电子
2157,SH688799,华纳药厂,SH688799 华纳药厂
2158,SH688800,瑞可达,SH688800 瑞可达
2159,SH688819,天能股份,SH688819 天能股份
2160,SH688981,中芯国际,SH688981 中芯国际
2161,SH689009,九号公司-WD,SH689009 九号公司-WD
2162,SH900901,云赛B股,SH900901 云赛B股
2163,SH900902,市北B股,SH900902 市北B股
2164,SH900903,大众B股,SH900903 大众B股
2165,SH900904,神奇B股,SH900904 神奇B股
2166,SH900905,老凤祥B,SH900905 老凤祥B
2167,SH900906,中毅达B,SH900906 中毅达B
2168,SH900908,氯碱B股,SH900908 氯碱B股
2169,SH900909,华谊B股,SH900909 华谊B股
2170,SH900910,海立B股,SH900910 海立B股
2171,SH900911,金桥B股,SH900911 金桥B股
2172,SH900912,外高B股,SH900912 外高B股
2173,SH900913,国新B股,SH900913 国新B股
2174,SH900914,锦在线B,SH900914 锦在线B
2175,SH900915,中路B股,SH900915 中路B股
2176,SH900916,凤凰B股,SH900916 凤凰B股
2177,SH900917,海欣B股,SH900917 海欣B股
2178,SH900918,耀皮B股,SH900918 耀皮B股
2179,SH900920,动力B股,SH900920 动力B股
2180,SH900921,丹科B股,SH900921 丹科B股
2181,SH900922,三毛B股,SH900922 三毛B股
2182,SH900923,百联B股,SH900923 百联B股
2183,SH900924,上工B股,SH900924 上工B股
2184,SH900925,机电B股,SH900925 机电B股
2185,SH900926,宝信B,SH900926 宝信B
2186,SH900927,物贸B股,SH900927 物贸B股
2187,SH900928,临港B股,SH900928 临港B股
2188,SH900929,锦旅B股,SH900929 锦旅B股
2189,SH900932,陆家B股,SH900932 陆家B股
2190,SH900934,锦江B股,SH900934 锦江B股
2191,SH900936,鄂资B股,SH900936 鄂资B股
2192,SH900937,*ST华电B,SH900937 *ST华电B
2193,SH900938,海科B,SH900938 海科B
2194,SH900939,汇丽B,SH900939 汇丽B
2195,SH900940,大名城B,SH900940 大名城B
2196,SH900941,东信B股,SH900941 东信B股
2197,SH900942,黄山B股,SH900942 黄山B股
2198,SH900943,开开B股,SH900943 开开B股
2199,SH900945,海控B股,SH900945 海控B股
2200,SH900946,天雁B股,SH900946 天雁B股
2201,SH900947,振华B股,SH900947 振华B股
2202,SH900948,伊泰B股,SH900948 伊泰B股
2203,SH900952,锦港B股,SH900952 锦港B股
2204,SH900953,凯马B,SH900953 凯马B
2205,SH900957,凌云B股,SH900957 凌云B股
2206,SZ000001,平安银行,SZ000001 平安银行
2207,SZ000002,万科A,SZ000002 万科A
2208,SZ000004,ST国华,SZ000004 ST国华
2209,SZ000005,ST星源,SZ000005 ST星源
2210,SZ000006,深振业A,SZ000006 深振业A
2211,SZ000007,全新好,SZ000007 全新好
2212,SZ000008,神州高铁,SZ000008 神州高铁
2213,SZ000009,中国宝安,SZ000009 中国宝安
2214,SZ000010,美丽生态,SZ000010 美丽生态
2215,SZ000011,深物业A,SZ000011 深物业A
2216,SZ000012,南玻A,SZ000012 南玻A
2217,SZ000014,沙河股份,SZ000014 沙河股份
2218,SZ000016,深康佳A,SZ000016 深康佳A
2219,SZ000017,深中华A,SZ000017 深中华A
2220,SZ000019,深粮控股,SZ000019 深粮控股
2221,SZ000020,深华发A,SZ000020 深华发A
2222,SZ000021,深科技,SZ000021 深科技
2223,SZ000023,深天地A,SZ000023 深天地A
2224,SZ000025,特力A,SZ000025 特力A
2225,SZ000026,飞亚达,SZ000026 飞亚达
2226,SZ000027,深圳能源,SZ000027 深圳能源
2227,SZ000028,国药一致,SZ000028 国药一致
2228,SZ000029,深深房A,SZ000029 深深房A
2229,SZ000030,富奥股份,SZ000030 富奥股份
2230,SZ000031,大悦城,SZ000031 大悦城
2231,SZ000032,深桑达A,SZ000032 深桑达A
2232,SZ000034,神州数码,SZ000034 神州数码
2233,SZ000035,中国天楹,SZ000035 中国天楹
2234,SZ000036,华联控股,SZ000036 华联控股
2235,SZ000037,深南电A,SZ000037 深南电A
2236,SZ000038,*ST大通,SZ000038 *ST大通
2237,SZ000039,中集集团,SZ000039 中集集团
2238,SZ000040,东旭蓝天,SZ000040 东旭蓝天
